AgendaID,KnessetNum,FactionID,FactionName,CoalitionStatus
2015079,20,914.0,העבודה הישראלית,
2015078,20,,,
2015076,20,,,
2015074,20,,,
2015072,20,,,
2014990,20,,,
2014988,20,,,
2014936,20,906.0,כולנו בראשות משה כחלון,
2014918,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014904,20,910.0,"ש""ס",
2014893,20,909.0,מרצ,
2014883,20,904.0,יש עתיד,
2014877,20,1055.0,דגל התורה,
2014875,20,906.0,כולנו בראשות משה כחלון,
2014874,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014864,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014858,20,902.0,המחנה הציוני,
2014857,20,909.0,מרצ,
2014856,20,904.0,יש עתיד,
2014853,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014840,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014839,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014835,20,904.0,יש עתיד,
2014834,20,882.0,הליכוד,
2014831,20,1055.0,דגל התורה,
2014821,20,902.0,המחנה הציוני,
2014812,20,914.0,העבודה הישראלית,
2014809,20,914.0,העבודה הישראלית,
2014807,20,909.0,מרצ,
2014795,20,909.0,מרצ,
2014775,20,914.0,העבודה הישראלית,
2014774,20,904.0,יש עתיד,
2014760,20,913.0,"חה""כ אורלי לוי-אבקסיס",
2014753,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014652,20,915.0,התנועה,
2014616,20,,,
2014614,20,,,
2014595,20,,,
2014593,20,,,
2014591,20,,,
2014589,20,,,
2014576,20,906.0,כולנו בראשות משה כחלון,
2014548,20,913.0,"חה""כ אורלי לוי-אבקסיס",
2014534,20,910.0,"ש""ס",
2014523,20,882.0,הליכוד,
2014522,20,882.0,הליכוד,
2014521,20,914.0,העבודה הישראלית,
2014518,20,907.0,הבית היהודי בראשות נפתלי בנט,
2014517,20,882.0,הליכוד,
2014514,20,914.0,העבודה הישראלית,
2014512,20,1055.0,דגל התורה,
2014503,20,905.0,ישראל ביתנו,
2014486,20,906.0,כולנו בראשות משה כחלון,
2014476,20,906.0,כולנו בראשות משה כחלון,
2014468,20,915.0,התנועה,
2014441,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014438,20,904.0,יש עתיד,
2014436,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014420,20,909.0,מרצ,
2014408,20,904.0,יש עתיד,
2014372,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014358,20,914.0,העבודה הישראלית,
2014299,20,904.0,יש עתיד,
2014298,20,907.0,הבית היהודי בראשות נפתלי בנט,
2014236,20,,,
2014234,20,,,
2014232,20,,,
2014230,20,,,
2014228,20,,,
2014214,20,882.0,הליכוד,
2014196,20,914.0,העבודה הישראלית,
2014195,20,914.0,העבודה הישראלית,
2014172,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014155,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014149,20,910.0,"ש""ס",
2014147,20,910.0,"ש""ס",
2014132,20,915.0,התנועה,
2014131,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014111,20,904.0,יש עתיד,
2014085,20,882.0,הליכוד,
2014049,20,914.0,העבודה הישראלית,
2014032,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2014031,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2013945,20,906.0,כולנו בראשות משה כחלון,
2013933,20,,,
2013931,20,,,
2013929,20,,,
2013880,20,905.0,ישראל ביתנו,
2013855,20,,,
2013853,20,,,
2013835,20,915.0,התנועה,
2013806,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2013795,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2013781,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2013775,20,910.0,"ש""ס",
2013759,20,914.0,העבודה הישראלית,
2013751,20,1056.0,אגודת ישראל,
2013748,20,909.0,מרצ,
2013740,20,1055.0,דגל התורה,
2013738,20,906.0,כולנו בראשות משה כחלון,
2013737,20,882.0,הליכוד,
2013734,20,904.0,יש עתיד,
2013732,20,915.0,התנועה,
2013726,20,909.0,מרצ,
2013716,20,909.0,מרצ,
2013715,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2013713,20,915.0,התנועה,
2013704,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2013702,20,909.0,מרצ,
2013689,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2013627,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2013612,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2013609,20,906.0,כולנו בראשות משה כחלון,
2013597,20,914.0,העבודה הישראלית,
2013596,20,882.0,הליכוד,
2013558,20,904.0,יש עתיד,
2013504,20,914.0,העבודה הישראלית,
2013503,20,882.0,הליכוד,
2013483,20,915.0,התנועה,
2013478,20,906.0,כולנו בראשות משה כחלון,
2013466,20,,,
2013436,20,,,
2013434,20,,,
2013432,20,,,
2013430,20,,,
2013428,20,,,
2013328,20,910.0,"ש""ס",
2013287,20,914.0,העבודה הישראלית,
2013285,20,904.0,יש עתיד,
2013277,20,882.0,הליכוד,
2013258,20,904.0,יש עתיד,
2013256,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2013253,20,910.0,"ש""ס",
2013201,20,909.0,מרצ,
2013183,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2013182,20,902.0,המחנה הציוני,
2013143,20,906.0,כולנו בראשות משה כחלון,
2013128,20,915.0,התנועה,
2013124,20,915.0,התנועה,
2013117,20,904.0,יש עתיד,
2013094,20,914.0,העבודה הישראלית,
2013069,20,904.0,יש עתיד,
2013064,20,906.0,כולנו בראשות משה כחלון,
2013045,20,,,
2013009,20,,,
2013005,20,,,
2012993,20,915.0,התנועה,
2012990,20,906.0,כולנו בראשות משה כחלון,
2012988,20,904.0,יש עתיד,
2012971,20,882.0,הליכוד,
2012965,20,882.0,הליכוד,
2012917,20,909.0,מרצ,
2012889,20,882.0,הליכוד,
2012880,20,914.0,העבודה הישראלית,
2012874,20,916.0,הימין החדש,
2012871,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2012864,20,1055.0,דגל התורה,
2012861,20,905.0,ישראל ביתנו,
2012859,20,909.0,מרצ,
2012855,20,907.0,הבית היהודי בראשות נפתלי בנט,
2012854,20,906.0,כולנו בראשות משה כחלון,
2012849,20,,,
2012848,20,,,
2012847,20,,,
2012836,20,904.0,יש עתיד,
2012833,20,902.0,המחנה הציוני,
2012819,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2012770,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2012742,20,910.0,"ש""ס",
2012732,20,1055.0,דגל התורה,
2012729,20,914.0,העבודה הישראלית,
2012727,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2012721,20,904.0,יש עתיד,
2012715,20,915.0,התנועה,
2012668,20,882.0,הליכוד,
2012638,20,,,
2012636,20,,,
2012634,20,,,
2012632,20,,,
2012595,20,914.0,העבודה הישראלית,
2012587,20,904.0,יש עתיד,
2012562,20,905.0,ישראל ביתנו,
2012561,20,907.0,הבית היהודי בראשות נפתלי בנט,
2012559,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2012544,20,905.0,ישראל ביתנו,
2012521,20,909.0,מרצ,
2012495,20,910.0,"ש""ס",
2012492,20,910.0,"ש""ס",
2012486,20,904.0,יש עתיד,
2012471,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2012466,20,914.0,העבודה הישראלית,
2012464,20,904.0,יש עתיד,
2012461,20,914.0,העבודה הישראלית,
2012454,20,909.0,מרצ,
2012453,20,914.0,העבודה הישראלית,
2012448,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2012445,20,913.0,"חה""כ אורלי לוי-אבקסיס",
2012444,20,1055.0,דגל התורה,
2012439,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2012437,20,906.0,כולנו בראשות משה כחלון,
2012432,20,882.0,הליכוד,
2012426,20,882.0,הליכוד,
2012424,20,915.0,התנועה,
2012418,20,882.0,הליכוד,
2012416,20,906.0,כולנו בראשות משה כחלון,
2012411,20,904.0,יש עתיד,
2012409,20,914.0,העבודה הישראלית,
2012402,20,916.0,הימין החדש,
2012366,20,910.0,"ש""ס",
2012358,20,882.0,הליכוד,
2012329,20,905.0,ישראל ביתנו,
2012326,20,907.0,הבית היהודי בראשות נפתלי בנט,
2012318,20,914.0,העבודה הישראלית,
2012264,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2012242,20,,,
2012240,20,,,
2012238,20,,,
2012236,20,,,
2012201,20,,,
2012163,20,904.0,יש עתיד,
2012160,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2012131,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2012128,20,882.0,הליכוד,
2012090,20,882.0,הליכוד,
2012088,20,914.0,העבודה הישראלית,
2012080,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2012075,20,904.0,יש עתיד,
2012074,20,1055.0,דגל התורה,
2012059,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2012051,20,909.0,מרצ,
2012047,20,910.0,"ש""ס",
2012039,20,914.0,העבודה הישראלית,
2012036,20,902.0,המחנה הציוני,
2012027,20,906.0,כולנו בראשות משה כחלון,
2012023,20,914.0,העבודה הישראלית,
2012018,20,904.0,יש עתיד,
2012014,20,904.0,יש עתיד,
2012012,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2012008,20,905.0,ישראל ביתנו,
2011992,20,907.0,הבית היהודי בראשות נפתלי בנט,
2011986,20,882.0,הליכוד,
2011985,20,914.0,העבודה הישראלית,
2011971,20,906.0,כולנו בראשות משה כחלון,
2011939,20,904.0,יש עתיד,
2011925,20,906.0,כולנו בראשות משה כחלון,
2011904,20,904.0,יש עתיד,
2011899,20,904.0,יש עתיד,
2011896,20,913.0,"חה""כ אורלי לוי-אבקסיס",
2011892,20,902.0,המחנה הציוני,
2011890,20,909.0,מרצ,
2011881,20,906.0,כולנו בראשות משה כחלון,
2011877,20,909.0,מרצ,
2011874,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2011873,20,914.0,העבודה הישראלית,
2011868,20,905.0,ישראל ביתנו,
2011860,20,,,
2011856,20,882.0,הליכוד,
2011855,20,904.0,יש עתיד,
2011846,20,915.0,התנועה,
2011842,20,914.0,העבודה הישראלית,
2011837,20,,,
2011835,20,,,
2011833,20,,,
2011801,20,906.0,כולנו בראשות משה כחלון,
2011727,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2011726,20,916.0,הימין החדש,
2011725,20,902.0,המחנה הציוני,
2011723,20,906.0,כולנו בראשות משה כחלון,
2011719,20,914.0,העבודה הישראלית,
2011708,20,909.0,מרצ,
2011701,20,882.0,הליכוד,
2011694,20,915.0,התנועה,
2011686,20,882.0,הליכוד,
2011681,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2011678,20,906.0,כולנו בראשות משה כחלון,
2011672,20,914.0,העבודה הישראלית,
2011626,20,904.0,יש עתיד,
2011620,20,915.0,התנועה,
2011612,20,907.0,הבית היהודי בראשות נפתלי בנט,
2011611,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2011605,20,913.0,"חה""כ אורלי לוי-אבקסיס",
2011595,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2011592,20,914.0,העבודה הישראלית,
2011590,20,904.0,יש עתיד,
2011588,20,914.0,העבודה הישראלית,
2011585,20,905.0,ישראל ביתנו,
2011583,20,904.0,יש עתיד,
2011574,20,915.0,התנועה,
2011560,20,904.0,יש עתיד,
2011554,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2011545,20,909.0,מרצ,
2011509,20,,,
2011507,20,,,
2011505,20,,,
2011441,20,882.0,הליכוד,
2011425,20,,,
2011423,20,,,
2011373,20,906.0,כולנו בראשות משה כחלון,
2011371,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2011359,20,910.0,"ש""ס",
2011353,20,910.0,"ש""ס",
2011342,20,904.0,יש עתיד,
2011341,20,882.0,הליכוד,
2011332,20,1055.0,דגל התורה,
2011328,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2011322,20,904.0,יש עתיד,
2011311,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2011304,20,914.0,העבודה הישראלית,
2011303,20,909.0,מרצ,
2011277,20,914.0,העבודה הישראלית,
2011226,20,906.0,כולנו בראשות משה כחלון,
2011222,20,914.0,העבודה הישראלית,
2011162,20,909.0,מרצ,
2011142,20,882.0,הליכוד,
2011124,20,882.0,הליכוד,
2011110,20,904.0,יש עתיד,
2010802,20,909.0,מרצ,
2010753,20,,,
2010751,20,,,
2010749,20,,,
2010747,20,,,
2010720,20,,,
2010694,20,882.0,הליכוד,
2010693,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2010675,20,909.0,מרצ,
2010672,20,914.0,העבודה הישראלית,
2010663,20,1056.0,אגודת ישראל,
2010640,20,910.0,"ש""ס",
2010632,20,910.0,"ש""ס",
2010592,20,904.0,יש עתיד,
2010589,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2010585,20,882.0,הליכוד,
2010583,20,882.0,הליכוד,
2010577,20,904.0,יש עתיד,
2010574,20,1056.0,אגודת ישראל,
2010563,20,906.0,כולנו בראשות משה כחלון,
2010550,20,914.0,העבודה הישראלית,
2010528,20,902.0,המחנה הציוני,
2010498,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2010492,20,882.0,הליכוד,
2010465,20,910.0,"ש""ס",
2010452,20,882.0,הליכוד,
2010435,20,904.0,יש עתיד,
2010434,20,904.0,יש עתיד,
2010425,20,905.0,ישראל ביתנו,
2010423,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2010416,20,902.0,המחנה הציוני,
2010395,20,913.0,"חה""כ אורלי לוי-אבקסיס",
2010357,20,904.0,יש עתיד,
2010338,20,,,
2010334,20,,,
2010332,20,,,
2010330,20,,,
2010306,20,,,
2010301,20,,,
2010241,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2010238,20,914.0,העבודה הישראלית,
2010214,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2010179,20,910.0,"ש""ס",
2010135,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2010118,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2010115,20,914.0,העבודה הישראלית,
2010107,20,915.0,התנועה,
2010098,20,904.0,יש עתיד,
2010093,20,904.0,יש עתיד,
2010030,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2009908,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2009896,20,,,
2009878,20,,,
2009875,20,,,
2009873,20,,,
2009861,20,,,
2009859,20,,,
2009857,20,,,
2009852,20,904.0,יש עתיד,
2009823,20,905.0,ישראל ביתנו,
2009822,20,904.0,יש עתיד,
2009807,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2009764,20,910.0,"ש""ס",
2009727,20,914.0,העבודה הישראלית,
2009714,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2009708,20,909.0,מרצ,
2009706,20,904.0,יש עתיד,
2009702,20,915.0,התנועה,
2009682,20,904.0,יש עתיד,
2009681,20,914.0,העבודה הישראלית,
2009667,20,906.0,כולנו בראשות משה כחלון,
2009634,20,914.0,העבודה הישראלית,
2009630,20,904.0,יש עתיד,
2009584,20,914.0,העבודה הישראלית,
2009568,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2009547,20,1056.0,אגודת ישראל,
2009542,20,904.0,יש עתיד,
2009541,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2009520,20,,,
2009518,20,,,
2009516,20,,,
2009514,20,,,
2009507,20,906.0,כולנו בראשות משה כחלון,
2009472,20,882.0,הליכוד,
2009463,20,,,
2009461,20,,,
2009440,20,910.0,"ש""ס",
2009439,20,905.0,ישראל ביתנו,
2009423,20,882.0,הליכוד,
2009422,20,907.0,הבית היהודי בראשות נפתלי בנט,
2009364,20,910.0,"ש""ס",
2009351,20,906.0,כולנו בראשות משה כחלון,
2009343,20,904.0,יש עתיד,
2009342,20,905.0,ישראל ביתנו,
2009333,20,882.0,הליכוד,
2009330,20,905.0,ישראל ביתנו,
2009314,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2009305,20,906.0,כולנו בראשות משה כחלון,
2009291,20,906.0,כולנו בראשות משה כחלון,
2009287,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2009286,20,914.0,העבודה הישראלית,
2009280,20,909.0,מרצ,
2009274,20,914.0,העבודה הישראלית,
2009270,20,914.0,העבודה הישראלית,
2009269,20,1055.0,דגל התורה,
2009255,20,914.0,העבודה הישראלית,
2009235,20,882.0,הליכוד,
2009229,20,914.0,העבודה הישראלית,
2009223,20,904.0,יש עתיד,
2009219,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2009209,20,906.0,כולנו בראשות משה כחלון,
2009199,20,909.0,מרצ,
2009197,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2009185,20,915.0,התנועה,
2009177,20,907.0,הבית היהודי בראשות נפתלי בנט,
2009150,20,904.0,יש עתיד,
2009078,20,,,
2009076,20,,,
2009073,20,,,
2009071,20,,,
2009055,20,915.0,התנועה,
2009051,20,,,
2009049,20,,,
2008999,20,905.0,ישראל ביתנו,
2008998,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2008997,20,882.0,הליכוד,
2008946,20,882.0,הליכוד,
2008941,20,910.0,"ש""ס",
2008940,20,910.0,"ש""ס",
2008918,20,909.0,מרצ,
2008891,20,882.0,הליכוד,
2008885,20,1055.0,דגל התורה,
2008883,20,910.0,"ש""ס",
2008873,20,906.0,כולנו בראשות משה כחלון,
2008841,20,904.0,יש עתיד,
2008835,20,904.0,יש עתיד,
2008823,20,914.0,העבודה הישראלית,
2008809,20,882.0,הליכוד,
2008774,20,882.0,הליכוד,
2008684,20,904.0,יש עתיד,
2008679,20,906.0,כולנו בראשות משה כחלון,
2008678,20,909.0,מרצ,
2008671,20,,,
2008669,20,,,
2008666,20,,,
2008664,20,,,
2008595,20,914.0,העבודה הישראלית,
2008575,20,,,
2008573,20,,,
2008514,20,914.0,העבודה הישראלית,
2008503,20,915.0,התנועה,
2008492,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2008469,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2008425,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2008417,20,904.0,יש עתיד,
2008392,20,906.0,כולנו בראשות משה כחלון,
2008387,20,906.0,כולנו בראשות משה כחלון,
2008375,20,1055.0,דגל התורה,
2008370,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2008369,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2008365,20,914.0,העבודה הישראלית,
2008362,20,904.0,יש עתיד,
2008360,20,914.0,העבודה הישראלית,
2008358,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2008356,20,882.0,הליכוד,
2008355,20,904.0,יש עתיד,
2008349,20,913.0,"חה""כ אורלי לוי-אבקסיס",
2008348,20,904.0,יש עתיד,
2008336,20,914.0,העבודה הישראלית,
2008329,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2008323,20,914.0,העבודה הישראלית,
2008284,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2008272,20,905.0,ישראל ביתנו,
2008264,20,904.0,יש עתיד,
2008239,20,905.0,ישראל ביתנו,
2008221,20,906.0,כולנו בראשות משה כחלון,
2008213,20,882.0,הליכוד,
2008196,20,906.0,כולנו בראשות משה כחלון,
2008107,20,,,
2008105,20,,,
2008103,20,,,
2008101,20,,,
2008098,20,,,
2008062,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2008048,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2007997,20,910.0,"ש""ס",
2007991,20,1055.0,דגל התורה,
2007989,20,905.0,ישראל ביתנו,
2007988,20,909.0,מרצ,
2007980,20,906.0,כולנו בראשות משה כחלון,
2007977,20,914.0,העבודה הישראלית,
2007974,20,914.0,העבודה הישראלית,
2007972,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2007967,20,909.0,מרצ,
2007964,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2007956,20,905.0,ישראל ביתנו,
2007946,20,916.0,הימין החדש,
2007943,20,902.0,המחנה הציוני,
2007936,20,914.0,העבודה הישראלית,
2007932,20,882.0,הליכוד,
2007913,20,904.0,יש עתיד,
2007899,20,906.0,כולנו בראשות משה כחלון,
2007835,20,906.0,כולנו בראשות משה כחלון,
2007834,20,904.0,יש עתיד,
2007804,20,902.0,המחנה הציוני,
2007797,20,905.0,ישראל ביתנו,
2007438,20,,,
2007436,20,,,
2007434,20,,,
2007432,20,,,
2007404,20,904.0,יש עתיד,
2006901,20,,,
2006594,20,,,
2006592,20,,,
2006590,20,,,
2006588,20,,,
2006586,20,,,
2006584,20,,,
2006526,20,915.0,התנועה,
2006489,20,909.0,מרצ,
2006486,20,882.0,הליכוד,
2006443,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2006429,20,904.0,יש עתיד,
2006428,20,914.0,העבודה הישראלית,
2006427,20,906.0,כולנו בראשות משה כחלון,
2006425,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2006423,20,1055.0,דגל התורה,
2006421,20,909.0,מרצ,
2006415,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2006414,20,905.0,ישראל ביתנו,
2006404,20,914.0,העבודה הישראלית,
2006399,20,904.0,יש עתיד,
2006395,20,882.0,הליכוד,
2006393,20,882.0,הליכוד,
2006377,20,1056.0,אגודת ישראל,
2006374,20,902.0,המחנה הציוני,
2006357,20,907.0,הבית היהודי בראשות נפתלי בנט,
2006355,20,910.0,"ש""ס",
2006327,20,909.0,מרצ,
2006326,20,904.0,יש עתיד,
2006313,20,913.0,"חה""כ אורלי לוי-אבקסיס",
2006311,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2006282,20,906.0,כולנו בראשות משה כחלון,
2006279,20,1055.0,דגל התורה,
2006265,20,882.0,הליכוד,
2006264,20,909.0,מרצ,
2006233,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2006185,20,,,
2006183,20,,,
2006181,20,,,
2006178,20,,,
2006176,20,,,
2006157,20,916.0,הימין החדש,
2006118,20,882.0,הליכוד,
2006050,20,915.0,התנועה,
2006049,20,906.0,כולנו בראשות משה כחלון,
2006045,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2006013,20,1055.0,דגל התורה,
2006009,20,910.0,"ש""ס",
2006007,20,910.0,"ש""ס",
2005987,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2005983,20,916.0,הימין החדש,
2005978,20,914.0,העבודה הישראלית,
2005964,20,902.0,המחנה הציוני,
2005925,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2005922,20,906.0,כולנו בראשות משה כחלון,
2005917,20,904.0,יש עתיד,
2005907,20,909.0,מרצ,
2005906,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2005894,20,906.0,כולנו בראשות משה כחלון,
2005889,20,906.0,כולנו בראשות משה כחלון,
2005888,20,906.0,כולנו בראשות משה כחלון,
2005881,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2005879,20,905.0,ישראל ביתנו,
2005878,20,913.0,"חה""כ אורלי לוי-אבקסיס",
2005874,20,914.0,העבודה הישראלית,
2005873,20,910.0,"ש""ס",
2005857,20,909.0,מרצ,
2005743,20,,,
2005741,20,,,
2005739,20,,,
2005736,20,,,
2005732,20,,,
2005730,20,,,
2005697,20,,,
2005695,20,,,
2005639,20,905.0,ישראל ביתנו,
2005564,20,910.0,"ש""ס",
2005549,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2005545,20,909.0,מרצ,
2005533,20,909.0,מרצ,
2005517,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2005515,20,882.0,הליכוד,
2005512,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2005508,20,904.0,יש עתיד,
2005507,20,914.0,העבודה הישראלית,
2005503,20,1055.0,דגל התורה,
2005497,20,902.0,המחנה הציוני,
2005496,20,910.0,"ש""ס",
2005494,20,905.0,ישראל ביתנו,
2005491,20,914.0,העבודה הישראלית,
2005489,20,904.0,יש עתיד,
2005488,20,914.0,העבודה הישראלית,
2005487,20,906.0,כולנו בראשות משה כחלון,
2005442,20,902.0,המחנה הציוני,
2005286,20,903.0,"הרשימה המשותפת (חד""ש, רע""ם, בל""ד ותע""ל)",
2005270,20,915.0,התנועה,
2005266,20,904.0,יש עתיד,
2005228,20,,,
2005226,20,,,
2005224,20,,,
2005219,20,,,
2005217,20,,,
2005215,20,905.0,ישראל ביתנו,
2005207,20,,,
2005205,20,,,
2005194,20,905.0,ישראל ביתנו,
2005148,20,882.0,הליכוד,
2005132,20,910.0,"ש""ס",
2005123,20,882.0,הליכוד,
2005105,20,1057.0,"תע""ל – בראשות אחמד טיבי",
2005097,20,914.0,העבודה הישראלית,
2005096,20,909.0,מרצ,
2005088,20,909.0,מרצ,
2005083,20,914.0,העבודה הישראלית,
2005064,20,905.0,ישראל ביתנו,
2005045,20,882.0,הליכוד,
2005042,20,902.0,המחנה הציוני,
